source,target,weight,match,type
RED,Ｓｈｏｋａｒ,1,24092,Directed
Leon,Mr. Noel Wells,1,24096,Directed
Leon,Visigoth,1,24096,Directed
Johny,itaQ,1,24097,Directed
jd,Clouds,1,24098,Directed
jd,Miley,1,24098,Directed
N A,Sartre,2,24100,Directed
MoonMoon,Pizza,4,24107,Directed
MoonMoon,[SUR] Suryoyo,4,24107,Directed
123,Spektrus,2,24112,Directed
Robin,Banana,3,24125,Directed
Apple,?,1,24137,Directed
El Chapo,The Only God,5,24139,Directed
El Chapo,The True God,5,24139,Directed
a-FiZL,Virus,1,24153,Directed
woshnosh SWNL,Rob Boss,1,24155,Directed
DeadShot,minK,5,24169,Directed
ХЭЙ КАППА КАППА Х,SQWERTY,5,24175,Directed
pYro,Yakuza,1,24178,Directed
-25,JAFAR,2,24183,Directed
sabacka,Gustaff,1,24184,Directed
Stark,123,1,24193,Directed
Gnorts mr. Alien,..,2,24222,Directed
Splinter,Lel,1,24227,Directed
TySAD,Bob,1,24229,Directed
strawberry bonbons,happychappy,1,24255,Directed
strawberry bonbons,xmas mike,1,24255,Directed
.,WWWWWWWWWWWWWWWWWWWWWWWWWWWWWWW,1,24262,Directed
doodla,Barack Obama,3,24272,Directed
Rorschach,Frost,1,24288,Directed
Hugs from Jewland,Warrior,1,24289,Directed
lol,Emil,1,24297,Directed
lol,M,1,24297,Directed
Dr.Sexy,Myrmidon,1,24298,Directed
Captain Hook,Crazy,2,24313,Directed
bneutrality,NotLikeThis,3,24337,Directed
KLiO,emge,2,24347,Directed
Splinter,SJARGAN,1,24352,Directed
Pornochicken,Diabetuus,9,24355,Directed
Lucifer,Floki,1,24362,Directed
...,ХЭЙ КАППА КАППА Х,2,24363,Directed
Olaf,Boske,1,24364,Directed
N A,Silver,4,24373,Directed
Kappa,KPP,1,24389,Directed
Alexander den Store,Road to 5k,1,24399,Directed
Hans Moleman,Zero,2,24406,Directed
Hans Moleman,iPeon_GM,2,24406,Directed
ATC,I mute everyone,1,24417,Directed
Сын Собаки,Hunter,1,24421,Directed
Rawrtajgur,Frazer,1,24427,Directed
Dope,Kevin,1,24459,Directed
.Bench,Smaug,1,24461,Directed
.Bench,Stranger,1,24461,Directed
Myrmidon,Dr.Sexy,1,24466,Directed
Jonte The Moose,Cringer,2,24472,Directed
Jonte The Moose,FREDRIK,2,24472,Directed
XTN,Melon Juny[A]r,1,24484,Directed
The Dude,MyKing,1,24485,Directed
Bruce Wayne,< blank >,4,24493,Directed
Mlcrosoft,s4tarash,4,24497,Directed
change drug policy!!,Döner,1,24508,Directed
change drug policy!!,mylo,1,24508,Directed
MyMeK,123,1,24514,Directed
MyMeK,Taylor Swift,1,24514,Directed
The Law,Morgo,1,24522,Directed
Deadly^_^,CHI LONG QUA,2,24524,Directed
ImOrGaZmic,Lelouch,1,24529,Directed
ImOrGaZmic,Natdav,1,24529,Directed
Social Club,Bruno,3,24540,Directed
bourgeoisie,Saltz,1,24545,Directed
^_^,Monkster,2,24549,Directed
kgeekay,Oppai,1,24562,Directed
Ermac,.Atheris,1,24563,Directed
Ermac,CaRRyGaN,1,24563,Directed
Phantomsh[A]de,Lambo,1,24565,Directed
happychappy,Aeon,2,24579,Directed
happychappy,strawberry bonbons,2,24579,Directed
happychappy,xmas mike,2,24579,Directed
MoonMoon,J+,1,24589,Directed
cable,HAL-9000,1,24603,Directed
cable,jiggly',1,24603,Directed
Sartre,Cookie,1,24614,Directed
Mineski FAN GAY,Tempest,2,24625,Directed
Dr.Sexy,<3,1,24646,Directed
Dr.Sexy,Myrmidon,1,24646,Directed
Clueless,The Dude,2,24650,Directed
Sephiron,Valazus,1,24658,Directed
art,Frazer,3,24680,Directed
art,Rawrtajgur,3,24680,Directed
FREDRIK,Cringer,1,24698,Directed
FREDRIK,McLovin,1,24698,Directed
YOLO,TheFriendlySquid™,1,24701,Directed
H-,Kenny,1,24702,Directed
RainGod,Blue,2,24705,Directed
RainGod,X!!,2,24705,Directed
RainGod,camd11,2,24705,Directed
werling44,RANDOPAUL,1,24716,Directed
322,jingspir[A]l,1,24745,Directed
hrtlik,321,1,24748,Directed
The Only God,Solo,6,24760,Directed
The Only God,The True God,6,24760,Directed
Titane,wizn,1,24764,Directed
Mlcrosoft,s4tarash,2,24765,Directed
Mlcrosoft,your4,2,24765,Directed
qq,d7,3,24771,Directed
PENOPT.DeezNutz,PENOPT.вa†ѕυ ¦>,2,24784,Directed
Miley,jd,6,24787,Directed
Kandaon,bob,1,24796,Directed
Tempest,傻逼xy,3,24803,Directed
feeder,Zzz,1,24807,Directed
Nightmare,Cebatcheo,3,24826,Directed
Charlie,Drak0n,4,24831,Directed
Charlie,twitch.tv/wingbladedota,4,24831,Directed
bourgeoisie,Saltz,1,24833,Directed
MyMeK,^^,1,24835,Directed
Mindful,Banana,3,24842,Directed
KauppaneuvosFiti,Doro,1,24847,Directed
KauppaneuvosFiti,Only God Can Juke Me,1,24847,Directed
Lambo,Phantomsh[A]de,2,24848,Directed
Skiper,S.,1,24850,Directed
^_^,Nando,1,24853,Directed
^_^,Styx,1,24853,Directed
Danny,DumpsteR CleaneR,1,24855,Directed
Aeon,happychappy,1,24858,Directed
Aeon,strawberry bonbons,1,24858,Directed
Aeon,xmas mike,1,24858,Directed
SJARGAN,Splinter,1,24866,Directed
Clueless,The Dude,1,24867,Directed
=),Moongazer,1,24875,Directed
Myrmidon,Dr.Sexy,2,24880,Directed
PARIS,Midnight,1,24894,Directed
<3,Kaolin~!,1,24895,Directed
An 18 Ft Sloth,Jana,1,24896,Directed
An 18 Ft Sloth,Windalfr,1,24896,Directed
Arothe. /muted all,Slayer,1,24907,Directed
ez,Captain Hook,1,24920,Directed
Apache,Oidz,1,24943,Directed
chicken2000,I mute everyone,2,24952,Directed
Angel,BloodSeeker,1,24984,Directed
Dante,Invoker,1,24985,Directed
Dante,VaLoS,1,24985,Directed
Nemo,Soffish,1,24994,Directed
1017,pePito´,1,24997,Directed
Skeleton Coast,Skiper,1,24999,Directed
Dracula,HeyGuys,1,25000,Directed
Dracula,O.o,1,25000,Directed
Alucard,King,1,25014,Directed
Döner,mylo,1,25028,Directed
Saitama,gorgeous,4,25044,Directed
000,to6eto,1,25045,Directed
PENOPT.вa†ѕυ ¦>,PENOPT.DeezNutz,4,25048,Directed
Frank,Moongazer,2,25059,Directed
Gnome child,"Harvey ""Harvey"" Harvey",1,25070,Directed
El Fenómeno,beaverknight,1,25072,Directed
Atlas,MyMeK,1,25073,Directed
Atlas,ONE PUNCH MAN,1,25073,Directed
Karl,Mirakuru#Pray4Paris,2,25105,Directed
ALLIANCE FANGAY DONT TALK TO ME,Rotköpchen,1,25120,Directed
Gary,Varian Wrynn,2,25123,Directed
Morgan Freefarm,Bart,3,25126,Directed
Morgan Freefarm,Joker,3,25126,Directed
Kanada,Madara,5,25129,Directed
Dandelion,DroopyMcCool,1,25140,Directed
Dave,Doge,2,25146,Directed
Dave,Nek-Ro-Sin,2,25146,Directed
An 18 Ft Sloth,Jana,1,25147,Directed
DKD,Charlie,1,25149,Directed
uLLu,000,1,25164,Directed
Loki57,Tempest,2,25168,Directed
Loki57,Valar Morghulis,2,25168,Directed
Oriken,Fahrenhater,1,25174,Directed
d7,AtField.Barba,1,25179,Directed
Maiku Mori,Hi,3,25191,Directed
Ragnar,J.J.,5,25203,Directed
NEORIGG Xd,Jesus,1,25204,Directed
NEORIGG Xd,SouL,1,25204,Directed
DragRiver2,James,6,25205,Directed
DragRiver2,XD,6,25205,Directed
Bunny of Doom,:),1,25207,Directed
Bunny of Doom,U OK NERD?,1,25207,Directed
Doug Carl,AJ,4,25218,Directed
Doug Carl,Rick Sanchez,4,25218,Directed
Neo,MM,1,25222,Directed
California,[SBU] OnlyHope,1,25236,Directed
???,.Atheris,1,25237,Directed
???,Ermac,1,25237,Directed
Luke,SAMKOOOOOOOOO,5,25256,Directed
CooKiE?,Gibby,2,25264,Directed
CooKiE?,Good Vibrations,2,25264,Directed
CooKiE?,Kira,2,25264,Directed
Gnome child,"Harvey ""Harvey"" Harvey",4,25268,Directed
< blank >,Skye,2,25272,Directed
Frank,zero,3,25282,Directed
Mizu,Gates,2,25285,Directed
LoL,Pengo,1,25286,Directed
King,..........,2,25293,Directed
Charlie,DKD,3,25314,Directed
Tempest,Loki57,1,25334,Directed
Maestro,bad,1,25354,Directed
sweg magician,Clockwerk Orange,1,25367,Directed
snares,2slow4flo,1,25368,Directed
Bahmut,twitch.tv/pesdota #Hope,2,25383,Directed
Dino,Sun,1,25406,Directed
MïќE LtR,Atlas,3,25412,Directed
Greedy,Sneagle,1,25413,Directed
J.J.,Ragnar,1,25420,Directed
Tzu,Smoke,2,25425,Directed
Mlcrosoft,s4tarash,1,25436,Directed
Mlcrosoft,your4,1,25436,Directed
Loki57,Kevin,1,25462,Directed
Coco,Psycho,10,25467,Directed
G. R. T.,P5 - Minimax,1,25481,Directed
jd,Clouds,1,25493,Directed
jd,Miley,1,25493,Directed
jd,Sky,1,25493,Directed
Gibby,raafay,2,25494,Directed
Pots and Beans.LML,G.,4,25497,Directed
Rage,Char The Red Comet,1,25503,Directed
Clockwerk Orange,sweg magician,1,25524,Directed
GeGe,Storoh,1,25530,Directed
"""You awake?""",Eosin,2,25533,Directed
"""You awake?""",RunAway,2,25533,Directed
FTR,Gates,2,25546,Directed
FTR,Zero,2,25546,Directed
FredJ,Bleezieeeeeeeeee,1,25550,Directed
FredJ,Zimzo,1,25550,Directed
Envy,gg,1,25552,Directed
Hi,...,1,25565,Directed
Hi,Bart,1,25565,Directed
XD,California,2,25567,Directed
Frank,[KIP] rickert,1,25575,Directed
EleGiggle,whatever,2,25590,Directed
Döner,baKKhus,1,25608,Directed
Döner,mylo,1,25608,Directed
It's not your fault,Jektech*,1,25609,Directed
Psycho,Funk You,1,25620,Directed
intentional feeder,DD,2,25621,Directed
SouL,Flash,3,25625,Directed
SouL,Leo,3,25625,Directed
SouL,xd,3,25625,Directed
P5 - Minimax,G. R. T.,2,25626,Directed
[eq,:D,1,25635,Directed
CooKiE?,happy team/rat kid,1,25651,Directed
jd,Clouds,1,25652,Directed
jd,Miley,1,25652,Directed
Samwise,doN,1,25659,Directed
sweg magician,Clockwerk Orange,1,25670,Directed
LOVE-is-EZ but I hate you,Max,1,25679,Directed
VG.Super,Sn0_Man,1,25685,Directed
22sjpog,TrainTracksOverPiggyBacks,2,25708,Directed
twitch.tv/HaroldAgas17,baba,1,25709,Directed
twitch.tv/HaroldAgas17,qweqwe,1,25709,Directed
Eosin,RunAway,1,25712,Directed
Fahrenhater,Skeleton Coast,1,25730,Directed
Car Radio,Ruby,1,25736,Directed
Pengo,Prometheus,1,25737,Directed
Chris,RIP BOB - I BELIEVE!,1,25739,Directed
Chris,Van Dyke Brown,1,25739,Directed
Betelgeuse,Simp,2,25745,Directed
JukeSkywalker,JukeGyllenhaal,1,25752,Directed
hehe,Alesso,1,25760,Directed
Dall,Bacon,1,25772,Directed
Aquafina,Axosh,1,25775,Directed
Aquafina,SupaDupaMan,1,25775,Directed
Chris,Tom,1,25776,Directed
SouL,tsilokki,1,25785,Directed
MRX,Pots and Beans.LML,6,25791,Directed
MRX,RL,6,25791,Directed
MRX,w33,6,25791,Directed
.......,Social Club,1,25799,Directed
Cau's Be's Hay's Sua's,...,1,25800,Directed
Happy,Tzu,1,25803,Directed
Papa John,Darkwing Duck,1,25804,Directed
Papa John,Prinny,1,25804,Directed
Providence,No,2,25807,Directed
Providence,Xin,2,25807,Directed
ihylmn,bneutrality,5,25824,Directed
Kingmonkey,Apple,2,25849,Directed
Kingmonkey,kaliMuscle,2,25849,Directed
Solitary Judge,♥Savage,1,25880,Directed
doN,Samwise,1,25884,Directed
doN,Santa,1,25884,Directed
Bloogles,deuterium,1,25890,Directed
Weaboo,..,2,25903,Directed
Arbi,Prime,1,25915,Directed
Clockwerk Orange,sweg magician,2,25916,Directed
Flash,Funk You,2,25922,Directed
[PU] Game of tilt™,Law,1,25929,Directed
322,GeGe,1,25936,Directed
Luke,Carnage,2,25941,Directed
Doug Carl,Donald Trump,6,25953,Directed
Krisyboi,XTripleJaxX,1,25960,Directed
JukeSkywalker,Martin Luther King Juker,2,25966,Directed
Je'W. DangerousDan,Je'W.Danny Dorito,1,25976,Directed
Tempest,Bob Ross,3,25977,Directed
Apricot,CUTNPASTE,7,25982,Directed
Nick,BestMidPlayer,5,25985,Directed
Tempest,CC&C,2,25986,Directed
Tempest,Eagle,2,25986,Directed
Alpha,An 18 Ft Sloth,1,25989,Directed
Alpha,joker'sbestfriend,1,25989,Directed
Miley,O.o,7,25991,Directed
Miley,jd,7,25991,Directed
Bleezieeeeeeeeee,K.Y,1,25993,Directed
Bleezieeeeeeeeee,Loki57,1,25993,Directed
hectoriwi,Gates,1,26003,Directed
-25,misseypeazy,1,26007,Directed
Batman,GG,1,26011,Directed
John,grillz,2,26014,Directed
Ragnar Lothbrok,No more heroes,1,26026,Directed
Ed Young,SofaKingCrazie,1,26037,Directed
Bunny of Doom,U OK NERD?,1,26038,Directed
RBLR.dany fuckin heatley,RBLR.Marcutio,1,26050,Directed
RBLR.dany fuckin heatley,Rick Sanchez,1,26050,Directed
Morgan Freefarm,Cheese,1,26054,Directed
Morgan Freefarm,Snapple Waffle,1,26054,Directed
Anonymous,:D,2,26061,Directed
Baldfriend,CDEC.garder.taobo,2,26062,Directed
Tallcat,Miska,1,26064,Directed
Tallcat,Morgan Freefarm,1,26064,Directed
PUNX,M,1,26068,Directed
Wintermute,Tom Ganks,1,26079,Directed
Kvothe Sixstring,Yukino Yukinoshita,3,26094,Directed
Goose,JC,1,26118,Directed
Goose,ЯIP,1,26118,Directed
JukeSkywalker,James,1,26125,Directed
Faith,paloralogram,1,26138,Directed
Axosh,JC,1,26140,Directed
Axosh,aaron,1,26140,Directed
A N D R E W  S A L A D,Sasha,1,26146,Directed
Ruka Kanae is <3,Happy,1,26148,Directed
Recovery,Shanks,1,26160,Directed
Flash,Fury,2,26166,Directed
Flash,SAITAMA,2,26166,Directed
Flash,bloodhound,2,26166,Directed
Nek-Ro-Sin,NotLikeThis,1,26167,Directed
KappaPride,Statick,5,26174,Directed
KappaPride,dez,5,26174,Directed
Meow,X,1,26188,Directed
Arbi,Dean,1,26196,Directed
joker'sbestfriend,Alpha,1,26238,Directed
Rizwanovich,Icarus-,1,26240,Directed
Ares,Caturday Yet?,2,26241,Directed
StoopidVarrior,R,1,26253,Directed
Skye,JJ,1,26266,Directed
Ruby,Car Radio,1,26269,Directed
LawyersPlayDota,Luke,1,26272,Directed
Sophiel,CHI LONG QUA,2,26274,Directed
Clueless,SouL,3,26278,Directed
Clueless,ツ,3,26278,Directed
Loki57,Eosin,1,26286,Directed
Loki57,Hard Mode,1,26286,Directed
Loki57,RunAway,1,26286,Directed
Pepe Investor,322,1,26290,Directed
CHI LONG QUA,o_O,1,26308,Directed
eunhwa,Gates,1,26323,Directed
CUTNPASTE,ONE PUNCH MAN,1,26338,Directed
CUTNPASTE,Rigby,1,26338,Directed
Kevin,Ayy Lmaoo™,1,26339,Directed
Kevin,Faronel,1,26339,Directed
Apricot,Reow,1,26356,Directed
>space created,SouL,2,26359,Directed
psitle,A N D R E W  S A L A D,1,26404,Directed
Mark,[THG]Executer26th,1,26409,Directed
RunAway,Eosin,1,26412,Directed
RunAway,Snoopy,1,26412,Directed
Peace,A.L,1,26426,Directed
Unknown,-_-,6,26435,Directed
??,???,1,26437,Directed
Rigby,Peace,1,26441,Directed
Rigby,Vladimir Putin,1,26441,Directed
Rigby,i play on 480apm,1,26441,Directed
Unknown Content,QQ,1,26455,Directed
Van Dyke Brown,Stranger,1,26459,Directed
Ares,Car Radio,1,26466,Directed
OnePunchMan,Nek-Ro-Sin,1,26475,Directed
Carl,Achilles,1,26480,Directed
Carl,Snipe Desu~,1,26480,Directed
JJ,Skye,9,26484,Directed
[THG]Executer26th,BG,1,26509,Directed
[THG]Executer26th,XIII,1,26509,Directed
Hakuna Matata,Soffish,1,26516,Directed
